Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage
41.4,40.2,42.6,33.4,38.6,28.2,0.00844,0.0146,0.0347,0.00716,0.00746,5.31,0.0111,0.00692,0.0387,0.0385,0.23,0.0107,7.39,5,18,5,400,3.9,9.9,5.1,5.0,0.0289,5.4,7.5,5.0,6.1,5.4,6.9,5.0,11.0,4.1,7.1,87.4,0,0
37.8,39.4,36.2,34.2,34.4,34.0,0.0082,0.0154,0.0345,0.00713,0.00629,5.42,0.00974,0.00692,0.0387,0.0384,0.232,0.0103,7.4,5,20,5,400,3.6,11.1,4.5,4.9,0.0287,6.5,6.5,3.9,5.5,5.1,6.8,5.0,11.4,3.6,7.6,86.0,0,0
41.0,38.8,43.2,34.9,30.6,39.2,0.00884,0.0163,0.0344,0.00745,0.00727,5.48,0.0105,0.00741,0.0385,0.0385,0.233,0.00983,7.36,5,20,5,400,3.1,11.1,4.5,7.1,0.029,4.9,6.6,4.2,5.2,5.1,5.7,5.1,11.6,3.5,7.8,85.5,0,0
38.6,35.6,41.6,31.2,31.8,30.6,0.00762,0.0153,0.0344,0.00705,0.00684,5.56,0.00966,0.00684,0.0387,0.0385,0.234,0.0109,7.31,5,19,5,400,3.5,11.4,5.0,6.5,0.0285,4.1,6.6,5.1,5.4,6.1,6.2,4.4,11.8,5.0,7.3,88.4,0,0
41.5,41.4,41.6,32.6,32.6,32.6,0.00827,0.0161,0.0347,0.00746,0.00721,5.59,0.00966,0.00728,0.0382,0.0385,0.231,0.0108,7.31,5,18,5,400,3.9,11.4,5.1,4.8,0.0291,5.6,5.1,5.6,5.6,5.2,6.2,5.1,12.2,4.8,8.1,88.7,0,0
37.1,38.2,36.0,37.0,36.4,37.6,0.00754,0.0111,0.0348,0.00746,0.00711,5.73,0.00966,0.00603,0.0383,0.0384,0.231,0.0105,7.32,5,19,5,400,3.9,9.6,5.3,4.7,0.0292,4.5,5.4,6.3,5.9,5.5,5.1,5.4,11.9,3.3,7.9,84.7,0,0
42.3,40.0,44.6,34.9,32.4,37.4,0.00702,0.012,0.0346,0.00732,0.00749,5.8,0.0104,0.00655,0.0385,0.0386,0.231,0.0106,7.28,5,18,5,400,4.0,10.2,5.0,4.8,0.0288,3.1,5.8,7.1,5.8,6.3,4.9,5.3,11.4,2.9,8.8,85.4,0,0
38.8,40.0,37.6,32.3,31.2,33.4,0.00795,0.012,0.0346,0.00693,0.0073,5.87,0.0103,0.00614,0.0387,0.0385,0.232,0.0105,7.21,5,17,5,400,4.2,12.4,4.5,5.1,0.0295,4.0,6.0,5.9,7.1,5.8,4.7,4.6,11.4,3.4,8.9,88.0,0,0
39.5,40.8,38.2,34.2,37.4,31.0,0.00806,0.0112,0.0345,0.00729,0.00772,5.91,0.0103,0.00664,0.0384,0.0385,0.23,0.0108,7.15,5,17,5,400,4.3,12.7,5.1,4.5,0.0292,5.6,5.9,4.1,6.8,5.2,5.7,4.3,10.8,3.9,7.5,86.4,0,0
39.6,40.4,38.8,33.5,32.6,34.4,0.00739,0.0115,0.0343,0.00729,0.00729,6.06,0.00919,0.00624,0.0387,0.038,0.232,0.0105,7.12,5,18,5,400,4.9,11.7,5.8,4.2,0.0286,5.7,5.3,5.4,5.5,5.7,6.4,5.8,11.5,4.2,6.8,88.9,0,0
39.4,41.4,37.4,35.0,30.4,39.6,0.00692,0.0124,0.0344,0.00674,0.00729,6.11,0.00916,0.00667,0.0384,0.0384,0.232,0.0105,7.15,5,19,5,400,4.1,11.6,6.3,4.4,0.0292,4.6,5.5,6.3,5.7,5.5,5.1,5.3,10.5,3.6,7.4,85.9,0,0
41.6,44.8,38.4,35.4,33.0,37.8,0.0075,0.0115,0.0344,0.00674,0.00719,6.2,0.00916,0.00617,0.0387,0.038,0.234,0.0108,7.11,5,18,5,400,3.1,11.6,6.1,6.0,0.0292,5.7,5.5,5.5,6.2,4.8,4.0,4.9,10.3,3.6,8.6,85.9,0,0
39.7,42.4,37.0,32.2,37.4,27.0,0.00811,0.0131,0.0345,0.00671,0.00779,6.33,0.00919,0.00677,0.0386,0.0385,0.235,0.0103,7.15,5,20,5,400,3.1,11.1,4.8,6.5,0.0287,6.2,4.9,5.7,6.0,5.2,4.9,5.9,12.7,3.8,8.3,89.1,0,0
40.1,41.8,38.4,35.0,35.8,34.2,0.00754,0.0118,0.0346,0.00716,0.00707,6.76,0.00919,0.00629,0.0387,0.0387,0.232,0.0104,7.15,5,20,5,400,2.9,10.4,4.6,5.4,0.0294,5.7,5.4,6.8,5.2,5.8,5.5,5.1,12.2,3.8,9.1,87.9,0,0
41.3,40.2,42.4,34.2,31.6,36.8,0.00813,0.0129,0.0345,0.00716,0.00707,7.11,0.01,0.0068,0.0379,0.0384,0.232,0.01,7.14,5,19,5,400,3.5,12.6,5.5,4.9,0.0296,6.4,5.2,5.9,5.7,5.7,6.1,4.0,12.3,3.8,9.0,90.6,0,0
39.8,41.6,38.0,34.5,30.2,38.8,0.00813,0.0107,0.0348,0.00742,0.00732,7.43,0.00914,0.00635,0.0388,0.0385,0.233,0.01,7.17,5,19,5,400,3.6,13.8,6.2,5.7,0.0289,5.9,4.8,5.6,6.0,5.8,5.7,5.0,12.6,3.2,7.5,91.4,0,0
41.3,42.0,40.6,33.5,40.8,26.2,0.00909,0.0134,0.0356,0.00723,0.007,2.32,0.00949,0.0075,0.039,0.0369,0.234,0.0105,6.38,5,17,4,200,41.8,7.0,3.6,6.8,0.0299,4.2,4.8,3.6,1.4,4.2,3.6,2.8,8.2,2.6,4.8,99.4,0,0
34.2,33.8,34.6,33.2,29.8,36.6,0.00839,0.012,0.0355,0.00745,0.00704,2.38,0.00949,0.0075,0.0402,0.0372,0.234,0.0107,6.52,5,18,5,200,22.1,5.9,2.6,4.5,0.0299,4.3,3.5,2.7,1.6,3.3,2.9,2.6,6.1,2.1,3.4,67.6,0,0
36.8,35.0,38.6,33.8,35.4,32.2,0.00893,0.012,0.0358,0.00775,0.00742,2.48,0.00946,0.00709,0.0381,0.0372,0.235,0.011,6.71,5,19,5,200,2.0,4.8,2.6,2.8,0.031,3.9,2.4,1.9,2.7,2.3,2.3,2.5,5.1,1.8,2.9,40.0,0,0
33.8,32.2,35.4,32.4,35.0,29.8,0.00824,0.0125,0.0356,0.0074,0.00713,2.59,0.00946,0.00852,0.0389,0.0372,0.239,0.0112,6.77,5,19,5,200,2.2,4.2,3.0,3.2,0.0303,3.1,2.2,2.5,3.0,2.8,2.4,2.7,6.3,2.2,3.9,43.7,0,0
35.1,35.0,35.2,32.3,30.8,33.8,0.0088,0.0134,0.0357,0.00771,0.00783,2.71,0.0103,0.00856,0.039,0.0371,0.239,0.0112,6.77,5,19,5,200,2.2,5.1,2.2,3.0,0.0302,2.9,3.1,2.6,3.1,2.6,2.8,2.5,6.0,2.0,3.3,43.4,0,0
35.2,32.2,38.2,33.4,37.4,29.4,0.00835,0.0142,0.0358,0.00718,0.00744,2.85,0.00953,0.00814,0.039,0.0373,0.237,0.0115,6.86,5,19,5,200,1.6,6.2,1.8,3.3,0.0308,3.2,3.7,2.1,2.9,2.5,2.8,2.4,6.3,2.1,4.1,45.0,0,0
35.2,33.0,37.4,31.2,26.8,35.6,0.00704,0.0133,0.0361,0.00708,0.00744,2.94,0.0103,0.00865,0.039,0.0379,0.237,0.0115,6.86,5,19,5,200,1.6,7.2,1.8,3.2,0.0312,3.3,2.7,2.5,2.9,3.4,2.4,2.3,6.2,2.2,4.4,46.1,0,0
35.3,34.2,36.4,35.2,34.0,36.4,0.00743,0.0119,0.036,0.00716,0.00762,3.0,0.00947,0.00648,0.0402,0.0377,0.234,0.0116,6.86,5,20,5,200,1.7,7.9,2.0,1.8,0.0304,3.2,2.8,3.0,2.5,3.0,2.9,2.3,5.2,1.5,3.8,43.6,0,0
35.1,38.0,32.2,29.7,27.4,32.0,0.00743,0.0129,0.0359,0.00716,0.008,3.09,0.0104,0.00691,0.0392,0.0378,0.238,0.0111,6.79,5,18,5,200,2.0,6.9,3.3,0.9,0.0312,3.1,3.0,2.7,1.1,2.1,3.5,2.6,5.5,1.5,4.0,42.2,0,0
33.1,33.2,33.0,33.7,31.6,35.8,0.00738,0.00984,0.0361,0.00726,0.0076,3.21,0.0105,0.00688,0.0393,0.038,0.234,0.011,6.8,5,18,5,200,1.8,6.6,3.1,2.4,0.0305,3.1,2.7,2.7,1.3,2.0,3.1,3.1,6.2,1.8,3.9,43.8,0,0
35.9,35.8,36.0,33.3,32.6,34.0,0.00743,0.0136,0.0359,0.0078,0.00797,3.26,0.0105,0.00688,0.0395,0.0379,0.238,0.0116,6.78,5,19,5,200,1.9,5.8,2.3,3.4,0.031,2.8,2.7,3.2,2.1,2.0,2.8,3.3,6.7,2.4,3.6,45.0,0,0
34.4,34.2,34.6,33.3,34.8,31.8,0.00733,0.0128,0.0357,0.00733,0.00797,3.38,0.0096,0.00686,0.0396,0.0379,0.235,0.0102,6.78,5,19,5,200,1.7,4.9,2.9,2.7,0.0311,2.8,2.9,3.2,2.8,2.4,2.6,2.9,6.8,2.6,4.1,45.3,0,0
33.8,34.0,33.6,31.0,32.4,29.6,0.00738,0.0136,0.0358,0.00794,0.00743,3.46,0.0104,0.00686,0.0394,0.0382,0.237,0.0105,6.84,5,19,5,200,1.6,6.0,2.8,2.2,0.0302,2.9,2.9,2.6,2.2,2.6,2.1,3.5,5.3,1.5,4.4,42.6,0,0
35.6,32.8,38.4,32.8,32.0,33.6,0.00715,0.0128,0.0357,0.00758,0.00738,3.55,0.00956,0.00693,0.0396,0.0382,0.236,0.0106,6.88,5,19,5,200,2.0,6.1,3.0,2.1,0.0311,2.8,3.0,2.9,1.7,1.8,2.6,2.9,4.6,1.3,3.6,40.4,0,0
34.2,32.4,36.0,31.0,30.6,31.4,0.00715,0.0136,0.0361,0.00568,0.00776,3.6,0.0109,0.00693,0.0397,0.0382,0.238,0.0102,6.86,5,18,5,200,1.8,4.9,3.4,2.9,0.0309,2.7,3.0,3.5,2.7,1.8,2.8,1.8,5.8,1.6,3.5,42.2,0,0
36.3,38.4,34.2,32.8,31.8,33.8,0.00857,0.0128,0.036,0.00695,0.00731,3.73,0.0102,0.0065,0.0398,0.0385,0.238,0.0102,6.88,5,18,5,200,1.6,5.1,3.5,3.3,0.0306,2.1,3.0,3.8,3.4,3.3,2.2,1.9,6.9,1.4,3.3,44.8,0,0
37.2,37.6,36.8,30.8,34.2,27.4,0.00868,0.0138,0.036,0.00727,0.00773,3.93,0.00973,0.0065,0.0396,0.0383,0.241,0.0106,6.86,5,18,5,200,1.9,6.1,2.5,3.4,0.0309,2.0,4.0,3.5,2.7,3.4,2.4,2.5,6.2,1.1,3.0,44.7,0,0
32.8,32.4,33.2,32.2,31.8,32.6,0.00797,0.013,0.0361,0.0068,0.0064,4.1,0.00973,0.00724,0.0388,0.0383,0.24,0.0107,6.86,5,18,5,200,2.8,5.6,2.2,3.8,0.0308,3.4,4.5,2.5,1.7,2.8,2.3,3.7,6.0,1.6,3.3,46.2,0,0
34.4,33.0,35.8,33.9,30.8,37.0,0.0085,0.0138,0.036,0.00721,0.00756,4.35,0.00971,0.00724,0.0395,0.0383,0.239,0.0118,6.9,5,21,5,200,2.9,4.9,2.5,3.3,0.031,3.4,3.6,2.4,1.7,2.1,1.6,3.4,5.2,1.9,4.2,43.1,0,0
49.6,48.4,50.8,34.2,36.4,32.0,0.00752,0.0125,0.0357,0.00739,0.00729,3.99,0.0104,0.00691,0.0396,0.0378,0.236,0.0102,6.9,5,19,5,300,80.0,13.8,6.75,7.75,0.0308,7.0,5.25,7.0,4.75,7.0,6.0,7.0,14.5,4.25,7.0,178.0,0,0
36.7,35.2,38.2,34.0,31.4,36.6,0.00696,0.0133,0.0356,0.00694,0.00659,4.12,0.00961,0.00824,0.0398,0.0376,0.237,0.0105,6.96,5,21,5,300,37.7,9.22,5.56,4.78,0.0311,4.0,4.0,4.89,3.78,4.11,4.22,4.78,10.6,3.11,5.78,106.0,0,0
41.2,38.4,44.0,34.6,34.0,35.2,0.00696,0.0134,0.0355,0.00749,0.00701,4.13,0.0104,0.00824,0.0394,0.0376,0.238,0.0102,7.12,5,21,5,300,2.7,7.9,4.1,2.9,0.0312,3.9,3.5,3.6,4.3,3.4,3.8,3.1,9.1,2.4,5.9,60.6,0,0
38.5,37.8,39.2,33.0,34.0,32.0,0.00764,0.0133,0.0352,0.00749,0.00711,4.21,0.00963,0.00773,0.0395,0.0372,0.238,0.0102,7.14,5,21,5,300,2.3,8.2,4.2,4.2,0.0306,5.6,4.2,4.7,4.6,4.9,3.6,3.0,10.6,2.6,7.4,70.1,0,0
37.4,36.6,38.2,32.7,34.6,30.8,0.00755,0.0142,0.0352,0.00701,0.00721,4.29,0.0104,0.00773,0.0384,0.037,0.237,0.0101,7.09,5,21,5,300,3.1,6.9,4.8,4.2,0.0306,4.3,4.1,4.1,4.1,4.4,3.7,3.3,8.7,2.3,5.8,63.8,0,0
38.0,37.8,38.2,35.2,38.0,32.4,0.00755,0.0133,0.0354,0.00786,0.00699,4.36,0.0103,0.0073,0.0396,0.0372,0.237,0.0101,7.11,5,20,5,300,3.0,8.2,5.6,4.1,0.0306,3.7,4.1,3.2,4.2,4.6,4.1,4.0,8.0,2.7,5.3,64.8,0,0
37.3,38.0,36.6,34.0,32.6,35.4,0.00838,0.0143,0.0354,0.00739,0.00703,4.47,0.00946,0.00797,0.0396,0.0372,0.239,0.011,7.07,5,19,5,300,2.6,8.0,5.7,4.3,0.0304,3.2,4.4,4.3,3.7,4.4,3.9,4.5,9.6,3.3,6.0,67.9,0,0
35.7,38.8,32.6,32.6,33.0,32.2,0.00833,0.0105,0.0354,0.00695,0.00656,4.53,0.0103,0.00853,0.0396,0.0375,0.236,0.0102,7.06,5,18,5,300,2.3,8.2,4.3,4.1,0.0302,3.2,4.0,4.6,3.8,3.8,5.2,4.2,8.6,2.7,4.7,63.7,0,0
39.4,37.6,41.2,35.8,37.6,34.0,0.00836,0.0114,0.0352,0.00686,0.00706,4.59,0.0103,0.00801,0.0394,0.0374,0.238,0.0113,7.01,5,18,5,300,2.3,9.0,4.2,4.2,0.0307,4.3,3.6,4.7,4.3,4.4,4.6,5.0,8.5,2.7,4.1,65.9,0,0
37.5,37.2,37.8,33.6,36.6,30.6,0.00779,0.0105,0.0354,0.00666,0.00675,4.73,0.00944,0.00848,0.0396,0.037,0.238,0.0107,6.98,5,17,5,300,2.7,9.5,4.5,5.2,0.0309,4.3,3.7,5.1,4.2,4.3,4.1,5.1,11.0,3.6,4.7,72.0,0,0
37.8,37.8,37.8,31.5,29.0,34.0,0.00825,0.0114,0.0357,0.00719,0.00718,4.83,0.0109,0.00803,0.0394,0.0371,0.239,0.0115,6.95,5,17,5,300,2.7,8.6,4.7,5.1,0.03,3.6,4.0,4.4,4.2,4.7,5.1,3.6,9.7,3.1,5.2,68.7,0,0
37.6,41.2,34.0,35.7,37.0,34.4,0.00825,0.0105,0.0356,0.00758,0.00688,4.96,0.00956,0.00803,0.0394,0.0375,0.237,0.0111,7.02,5,19,5,300,2.6,8.3,5.7,4.3,0.0304,2.8,4.4,4.2,4.3,5.5,4.5,3.5,7.5,2.0,5.9,65.5,0,0
39.1,36.8,41.4,32.5,29.6,35.4,0.00733,0.0113,0.0356,0.00616,0.00688,4.95,0.0105,0.00954,0.0403,0.0373,0.233,0.0116,7.01,5,19,5,300,2.5,8.8,5.7,5.0,0.03,3.8,4.9,4.2,4.0,4.5,4.6,3.7,8.0,2.3,6.0,68.0,0,0
36.3,37.0,35.6,31.1,28.2,34.0,0.00669,0.0103,0.0355,0.00592,0.00679,4.96,0.00957,0.00954,0.0393,0.0376,0.237,0.0112,7.06,5,19,5,300,2.8,9.0,4.9,4.5,0.0299,4.5,4.2,3.6,3.7,3.7,4.6,3.3,6.9,2.4,5.8,63.9,0,0
37.5,37.4,37.6,34.2,31.4,37.0,0.00669,0.0112,0.0353,0.00592,0.00712,5.07,0.0103,0.00883,0.0392,0.0374,0.234,0.0111,7.02,5,19,5,300,3.1,9.2,4.1,3.9,0.0306,4.1,3.1,3.2,4.2,4.9,3.7,3.9,7.1,2.4,6.2,63.1,0,0
36.6,35.6,37.6,34.5,34.2,34.8,0.00667,0.0103,0.0356,0.00756,0.00605,5.08,0.00949,0.00883,0.0393,0.0372,0.239,0.01,7.03,5,19,5,300,2.8,9.2,3.4,4.9,0.0305,4.0,3.7,3.5,4.1,5.7,4.4,4.8,8.6,3.0,5.0,67.1,0,0
36.1,36.0,36.2,34.1,32.8,35.4,0.00738,0.0112,0.0355,0.00756,0.00624,5.28,0.0103,0.00888,0.0393,0.0374,0.235,0.0104,7.01,5,18,5,300,2.8,9.0,3.9,5.3,0.0298,3.8,4.3,3.6,3.5,4.7,4.6,4.7,7.9,2.5,5.3,65.9,0,0
37.3,42.2,32.4,33.8,34.8,32.8,0.00781,0.0103,0.0354,0.00716,0.00586,5.55,0.0103,0.00888,0.038,0.0375,0.237,0.0104,7.04,5,18,5,300,2.9,8.7,3.8,4.5,0.0307,3.9,4.2,3.3,3.9,3.9,4.2,4.8,7.3,2.2,5.9,63.5,0,0
41.0,42.6,39.4,31.3,39.0,23.6,0.00734,0.0103,0.0355,0.00754,0.00712,5.82,0.0103,0.00929,0.0389,0.0374,0.235,0.0105,7.03,5,19,5,300,3.1,7.8,3.1,3.8,0.0303,4.2,3.9,3.9,4.7,4.3,4.4,4.3,10.0,3.4,5.3,66.2,0,0
47.7,44.0,51.4,38.0,38.4,37.6,0.00796,0.0109,0.0359,0.00719,0.0072,5.3,0.0103,0.00707,0.0392,0.0373,0.236,0.0106,7.97,6,20,6,400,79.0,13.7,4.33,5.67,0.0297,5.33,7.33,5.67,5.67,4.0,4.33,5.33,10.0,4.67,8.33,163.0,0,0
46.6,49.2,44.0,33.4,38.4,28.4,0.00744,0.0101,0.0357,0.00772,0.00701,5.34,0.0095,0.00707,0.0392,0.0378,0.237,0.011,8.05,6,21,6,400,55.5,12.8,6.0,4.63,0.0299,5.88,6.63,5.25,4.38,5.88,5.88,5.88,11.4,3.88,9.88,144.0,0,0
38.9,39.4,38.4,33.2,29.6,36.8,0.00802,0.0109,0.0358,0.00725,0.00669,5.47,0.00958,0.00751,0.0389,0.0379,0.234,0.0114,7.74,5,21,5,400,22.6,12.0,6.0,4.9,0.029,5.7,6.6,4.4,4.1,6.6,6.1,5.9,12.5,4.0,9.8,111.0,0,0
40.6,37.2,44.0,36.1,36.0,36.2,0.0067,0.00986,0.0358,0.0076,0.00675,5.51,0.00958,0.00634,0.0388,0.0377,0.236,0.0105,7.58,5,18,5,400,4.1,10.9,4.9,5.0,0.0298,5.7,7.1,4.6,5.1,5.9,5.4,5.6,12.3,4.6,8.3,89.5,0,0
40.7,40.2,41.2,33.0,34.8,31.2,0.00627,0.0108,0.0356,0.00753,0.00675,5.61,0.00957,0.00631,0.0386,0.0373,0.233,0.011,7.44,5,18,5,400,4.0,11.5,4.5,4.9,0.0293,5.6,6.6,5.3,5.8,6.1,5.4,5.0,10.8,3.7,8.7,87.9,0,0
39.9,38.8,41.0,35.6,34.6,36.6,0.00679,0.00997,0.0359,0.00753,0.00684,5.66,0.0111,0.00631,0.0386,0.0378,0.238,0.0106,7.41,5,18,5,400,3.4,13.2,4.2,5.5,0.0288,5.8,6.2,5.4,5.0,5.7,5.5,5.1,9.5,3.0,9.3,86.8,0,0
38.3,35.0,41.6,31.8,28.2,35.4,0.0073,0.0109,0.0355,0.00712,0.0071,5.7,0.0111,0.00703,0.0384,0.0376,0.234,0.0107,7.32,5,18,5,400,3.2,12.3,5.2,5.7,0.0293,5.9,5.4,4.7,5.4,5.2,5.2,5.9,10.3,3.6,8.5,86.5,0,0
40.4,41.4,39.4,34.5,37.4,31.6,0.00684,0.0101,0.0353,0.00707,0.00668,5.69,0.00964,0.00703,0.0395,0.0378,0.236,0.0103,7.3,5,18,5,400,3.4,10.7,6.2,5.2,0.0294,5.9,5.8,4.8,6.0,4.7,4.9,5.6,12.0,3.5,7.8,86.5,0,0
40.3,44.6,36.0,35.5,32.4,38.6,0.00684,0.011,0.0351,0.00738,0.00716,5.84,0.0105,0.00764,0.0385,0.0372,0.237,0.0104,7.32,5,19,5,400,3.6,11.2,5.5,4.2,0.0291,6.0,7.2,5.8,5.3,4.6,5.6,5.2,11.2,3.4,7.3,86.1,0,0
41.3,40.6,42.0,33.7,35.8,31.6,0.00734,0.0102,0.0353,0.00742,0.00726,5.92,0.00958,0.00613,0.0375,0.0373,0.241,0.0103,7.28,5,20,5,400,3.7,11.6,4.6,4.4,0.0299,5.6,7.0,5.1,6.3,5.4,5.9,5.8,11.6,3.9,7.6,88.5,0,0
39.1,40.0,38.2,34.1,31.6,36.6,0.00742,0.011,0.0352,0.00766,0.00721,6.01,0.0105,0.00613,0.0385,0.0373,0.236,0.0102,7.27,5,19,5,400,3.5,11.7,5.8,4.4,0.0295,5.9,5.2,5.4,5.9,5.7,5.1,6.3,11.7,4.4,7.6,88.6,0,0
40.7,37.8,43.6,33.0,31.8,34.2,0.00742,0.011,0.0353,0.00766,0.00698,6.1,0.0097,0.00669,0.0394,0.0375,0.238,0.0123,7.26,5,20,5,400,3.2,12.3,6.5,3.7,0.029,6.4,4.0,6.8,5.8,5.1,4.3,6.4,10.8,4.5,6.7,86.5,0,0
41.0,39.8,42.2,33.6,28.6,38.6,0.00744,0.011,0.0351,0.00845,0.00733,6.13,0.0105,0.00669,0.0386,0.0374,0.234,0.0126,7.22,5,19,5,400,4.0,11.3,6.1,4.7,0.0297,6.4,4.9,6.0,5.0,4.4,4.8,5.5,11.5,3.7,7.8,86.1,0,0
37.7,39.6,35.8,36.7,33.4,40.0,0.00673,0.0101,0.035,0.00856,0.00705,6.25,0.0097,0.00659,0.0386,0.0374,0.236,0.0118,7.27,5,19,5,400,3.4,10.3,5.7,5.6,0.0297,6.3,4.9,4.4,5.1,5.6,5.0,5.0,10.6,2.7,8.9,83.5,0,0
42.9,42.8,43.0,33.2,32.2,34.2,0.0063,0.0111,0.0351,0.00874,0.00751,6.33,0.0097,0.00659,0.0387,0.0372,0.237,0.0123,7.23,5,19,5,400,3.5,10.0,5.2,5.3,0.029,7.8,4.4,4.3,6.6,5.5,5.1,5.1,11.3,3.6,8.0,85.7,0,0
40.3,38.6,42.0,35.1,37.8,32.4,0.00684,0.0111,0.0353,0.00872,0.00624,6.41,0.0097,0.00659,0.0388,0.0373,0.237,0.0122,7.24,5,18,5,400,4.0,11.1,5.5,4.5,0.0298,6.9,4.8,4.1,6.3,5.1,6.3,5.3,12.0,4.7,7.3,87.9,0,0
39.8,38.6,41.0,33.3,30.4,36.2,0.00838,0.0118,0.0354,0.00842,0.00743,6.57,0.0106,0.00659,0.0387,0.0377,0.238,0.0118,7.22,5,18,5,400,3.2,12.4,5.4,4.6,0.0296,4.9,4.8,4.5,6.0,5.1,7.0,6.2,12.0,4.2,7.6,87.9,0,0
39.3,40.4,38.2,34.6,38.4,30.8,0.00781,0.0105,0.0352,0.00828,0.00753,6.94,0.0107,0.00653,0.0386,0.0375,0.239,0.0118,7.22,5,18,5,400,4.3,11.5,6.3,5.7,0.0298,5.2,4.8,6.5,4.8,4.4,6.5,6.0,12.8,3.9,7.2,89.9,0,0
40.1,39.4,40.8,35.7,37.2,34.2,0.00833,0.0114,0.0355,0.0089,0.00735,7.34,0.0107,0.00658,0.0383,0.0376,0.236,0.0118,7.23,5,19,5,400,4.5,10.7,6.4,6.0,0.0296,5.8,4.8,6.3,4.9,4.6,5.6,5.1,11.7,3.8,7.6,87.8,0,0
40.4,39.0,41.8,31.4,32.4,30.4,0.00779,0.0106,0.0353,0.00851,0.00702,7.6,0.0108,0.00611,0.0384,0.0378,0.236,0.0112,7.2,5,19,5,400,3.7,10.5,5.3,5.9,0.0297,5.9,4.8,4.6,6.6,5.2,5.6,6.0,10.1,3.6,8.9,86.7,0,0
41.8,45.0,38.6,34.3,32.8,35.8,0.00798,0.0106,0.034,0.00579,0.00693,2.17,0.0093,0.00661,0.039,0.0348,0.242,0.0104,6.6,5,17,5,200,43.0,8.2,3.4,3.2,0.0322,3.4,4.0,2.8,2.8,3.0,4.4,5.2,9.2,3.0,4.2,99.8,0,0
34.2,33.6,34.8,31.6,35.0,28.2,0.00742,0.00981,0.0341,0.00665,0.00664,2.32,0.0093,0.00661,0.0395,0.0346,0.241,0.0106,6.67,5,19,5,200,22.5,5.9,2.9,2.9,0.0324,2.8,3.4,2.3,2.3,2.5,3.8,3.8,7.3,2.8,4.2,69.4,0,0
34.2,35.2,33.2,32.4,33.8,31.0,0.00787,0.00985,0.0342,0.00705,0.00708,2.37,0.00927,0.00709,0.0392,0.0347,0.24,0.0105,6.76,5,18,5,200,2.0,5.1,2.6,2.6,0.0314,2.5,2.6,2.4,2.5,2.5,2.9,3.4,6.4,2.4,4.0,43.9,0,0
34.6,37.0,32.2,33.8,36.6,31.0,0.00723,0.00982,0.0339,0.00663,0.00577,2.4,0.00927,0.00659,0.0393,0.0348,0.243,0.0107,6.73,5,17,5,200,1.6,5.3,3.0,2.7,0.032,2.2,3.1,2.7,2.5,3.1,3.1,3.4,6.6,1.8,4.5,45.6,0,0
34.0,31.4,36.6,33.2,31.6,34.8,0.00681,0.00981,0.0339,0.00665,0.00712,2.51,0.00927,0.00711,0.0395,0.0343,0.242,0.0105,6.83,5,18,5,200,1.4,4.2,3.2,2.3,0.0311,2.3,3.7,2.4,1.8,3.2,3.8,2.2,4.4,1.4,4.9,41.2,0,0
32.2,31.8,32.6,35.2,38.8,31.6,0.00723,0.00977,0.034,0.0069,0.00678,2.6,0.00996,0.00661,0.0396,0.0346,0.239,0.011,6.9,5,20,5,200,1.8,5.2,3.6,2.3,0.0319,2.7,2.9,2.2,2.6,2.8,3.4,2.1,4.2,1.4,3.6,40.8,0,0
38.7,41.8,35.6,32.0,33.0,31.0,0.00765,0.0107,0.0338,0.00707,0.00726,2.67,0.00996,0.00812,0.0398,0.0345,0.242,0.0104,6.87,5,19,5,200,2.2,4.8,2.9,3.4,0.0319,2.3,2.4,2.0,3.4,2.8,2.9,2.4,5.7,2.0,4.2,43.4,0,0
33.9,37.6,30.2,31.5,32.4,30.6,0.00773,0.00985,0.0341,0.00707,0.00736,2.74,0.00918,0.00751,0.0397,0.0346,0.241,0.0104,6.91,5,18,5,200,2.1,4.3,2.9,3.8,0.0314,2.9,2.1,3.0,2.9,2.8,2.5,2.8,6.3,2.2,4.5,45.1,0,0
