Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,Avg Host Node3 CPU Usage,Host Node3 CPU 0 Usage,Host Node3 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage,StressNG 3 CPU Usage
24.2,22.0,26.4,28.2,24.7,31.7,25.0,25.4,24.6,0.0078,0.0152,0.0322,0.00632,0.0109,0.698,0.0125,0.0097,0.0398,0.0348,0.226,0.0117,7.24,6,15,6,50,0.4,0.7,0.4,1.0,0.0525,0.6,0.6,1.0,1.2,0.6,0.6,0.4,1.7,0.9,1.0,11.1,0,0,0
23.6,20.6,26.6,28.0,26.9,29.1,22.6,21.2,24.0,0.0073,0.016,0.0321,0.00674,0.0104,0.723,0.0132,0.0096,0.0396,0.0348,0.228,0.0108,7.25,6,15,6,50,0.3,1.3,0.5,0.8,0.0535,0.8,0.8,1.1,0.8,0.9,0.5,0.6,1.7,0.7,0.8,11.6,0,0,0
24.1,22.8,25.4,27.5,29.4,25.6,23.9,24.4,23.4,0.0075,0.0161,0.0324,0.00637,0.0102,0.759,0.0124,0.00694,0.0394,0.0352,0.227,0.0103,7.28,6,18,6,50,0.5,2.1,0.4,0.5,0.0539,1.3,0.8,0.6,1.1,0.7,0.4,0.8,1.3,0.3,0.9,11.7,0,0,0
22.6,23.8,21.4,27.2,30.0,24.4,23.3,24.0,22.6,0.00792,0.0142,0.0323,0.00697,0.0103,0.763,0.0124,0.00694,0.0395,0.035,0.224,0.0112,7.37,6,20,6,50,1.0,1.7,0.3,0.5,0.0467,0.9,0.7,0.5,0.9,0.4,0.8,0.7,1.2,0.4,1.1,11.1,0,0,0
24.4,26.8,22.0,27.0,29.2,24.8,24.2,27.6,20.8,0.00765,0.0104,0.032,0.00707,0.00713,0.811,0.0131,0.00667,0.0393,0.0348,0.227,0.0103,7.45,6,17,6,50,1.0,1.1,0.4,0.6,0.0441,1.0,0.7,0.6,0.5,0.5,0.9,0.7,1.0,0.3,0.7,10.0,0,0,0
24.2,24.2,24.2,26.9,30.4,23.4,23.7,27.8,19.6,0.00805,0.0112,0.0324,0.00718,0.00774,0.814,0.0124,0.00667,0.0392,0.0349,0.224,0.0109,7.57,6,18,6,50,0.5,0.9,0.6,0.7,0.0452,1.0,1.1,0.6,0.7,0.8,0.6,0.9,1.3,0.3,0.8,10.8,0,0,0
22.5,21.8,23.2,27.8,21.4,34.2,25.2,24.4,26.0,0.00802,0.0112,0.0323,0.00718,0.00783,0.852,0.0131,0.00715,0.0392,0.0351,0.228,0.0109,7.66,6,20,6,50,0.5,1.1,0.5,0.8,0.0441,0.6,0.9,0.5,0.8,1.0,0.6,1.2,1.9,0.6,0.8,11.8,0,0,0
23.0,23.8,22.2,27.7,26.8,28.6,22.4,24.0,20.8,0.00734,0.0121,0.0322,0.00732,0.00769,0.868,0.009,0.00676,0.04,0.035,0.228,0.0119,7.63,6,19,6,50,0.5,1.2,0.6,0.6,0.0439,0.7,0.6,0.5,0.9,0.8,0.7,0.9,2.0,0.4,0.9,11.3,0,0,0
24.4,22.6,26.2,26.5,31.0,22.0,23.4,23.6,23.2,0.00757,0.0121,0.0322,0.00679,0.00819,0.902,0.00984,0.00676,0.0389,0.0349,0.227,0.0114,7.62,6,14,6,50,0.7,1.1,0.7,0.3,0.045,0.9,0.8,0.3,0.5,0.8,0.8,0.5,1.7,0.0,1.1,10.2,0,0,0
23.5,22.4,24.6,26.5,28.4,24.6,23.7,20.6,26.8,0.00739,0.0121,0.0323,0.00725,0.00792,0.909,0.00984,0.00722,0.0378,0.0348,0.228,0.0114,7.63,6,18,6,50,0.5,1.2,0.5,0.4,0.0428,1.2,0.9,0.5,0.3,0.6,0.6,0.9,1.4,0.2,1.2,10.4,0,0,0
24.4,27.4,21.4,29.9,27.2,32.6,23.4,21.4,25.4,0.008,0.0118,0.0322,0.00691,0.00773,0.955,0.00906,0.00722,0.0386,0.0352,0.23,0.0109,7.64,6,18,6,50,0.1,1.4,0.4,0.6,0.0439,1.3,0.7,0.6,0.7,0.3,0.3,0.9,1.2,0.3,1.2,10.0,0,0,0
25.9,23.8,28.0,25.8,29.2,22.4,23.1,21.2,25.0,0.00785,0.011,0.0324,0.00731,0.00799,0.988,0.00996,0.00676,0.0397,0.0353,0.23,0.0116,7.58,6,16,5,50,0.3,1.5,0.7,0.8,0.0437,1.2,0.7,0.4,0.6,0.5,0.5,0.8,1.3,0.1,0.8,10.2,0,0,0
22.6,26.0,19.2,28.3,24.8,31.8,23.2,20.6,25.8,0.00788,0.0119,0.0324,0.00736,0.0078,1.06,0.00921,0.00725,0.0384,0.0354,0.229,0.0113,7.58,6,17,5,50,0.5,1.5,0.9,0.9,0.0425,0.9,0.8,0.7,0.7,0.8,0.6,0.7,1.8,0.4,0.9,12.1,0,0,0
27.9,24.2,31.6,27.0,22.0,32.0,26.6,29.8,23.4,0.00736,0.0149,0.033,0.00966,0.00803,1.04,0.0141,0.00833,0.0384,0.0354,0.226,0.0112,7.15,6,19,6,100,27.3,5.75,2.25,2.0,0.0377,1.75,2.0,2.5,2.75,2.5,1.5,1.25,4.5,2.0,3.25,61.3,0,0,0
24.9,26.2,23.6,26.6,27.4,25.8,24.5,25.4,23.6,0.00766,0.0148,0.0326,0.00997,0.00803,1.07,0.0127,0.00686,0.0383,0.0354,0.226,0.0116,7.16,6,20,6,100,12.3,4.33,1.11,1.56,0.0363,1.78,1.56,2.0,2.22,1.89,1.11,1.22,3.67,1.67,2.11,38.6,0,0,0
24.6,21.8,27.4,27.2,26.4,28.0,24.3,27.8,20.8,0.00787,0.0148,0.0327,0.00994,0.00798,1.12,0.0127,0.00734,0.0383,0.0354,0.228,0.012,7.25,5,18,5,100,0.7,3.0,1.2,0.9,0.0371,1.5,1.2,1.4,1.5,1.1,0.9,1.7,2.9,1.4,1.7,21.1,0,0,0
25.4,25.4,25.4,26.9,26.4,27.4,22.6,20.6,24.6,0.00781,0.014,0.0327,0.01,0.00749,1.16,0.0134,0.00681,0.0384,0.0357,0.227,0.0117,7.4,5,20,5,100,0.9,3.1,1.6,1.1,0.0368,1.0,1.1,1.2,1.5,0.9,1.3,1.8,2.8,1.3,2.4,22.0,0,0,0
25.3,21.8,28.8,28.0,32.0,24.0,24.4,21.2,27.6,0.00788,0.0141,0.0329,0.00972,0.00796,1.2,0.0127,0.00694,0.0384,0.0356,0.227,0.0113,7.48,5,21,6,100,0.8,3.1,0.9,1.4,0.0356,0.9,1.1,1.0,1.9,1.2,1.8,1.6,2.7,1.2,1.9,21.5,0,0,0
24.5,28.3,20.7,26.5,22.4,30.6,22.8,22.2,23.4,0.00721,0.0141,0.0327,0.0101,0.00831,1.23,0.014,0.00688,0.0384,0.0355,0.225,0.0118,7.42,5,19,6,100,0.7,2.6,0.9,1.2,0.0366,1.0,1.4,1.1,1.4,1.3,1.5,1.4,2.3,0.8,1.5,19.1,0,0,0
25.6,24.3,26.9,27.2,27.8,26.6,25.0,24.2,25.8,0.00714,0.015,0.0329,0.00969,0.00776,1.28,0.014,0.00737,0.0373,0.0356,0.229,0.0113,7.45,6,17,6,100,1.0,2.6,0.9,1.5,0.0363,1.2,1.1,1.5,0.9,1.4,1.8,1.5,3.1,0.8,2.6,21.9,0,0,0
24.5,21.4,27.6,27.8,25.6,30.0,24.2,21.8,26.6,0.00693,0.015,0.0331,0.0101,0.00787,1.29,0.014,0.00684,0.0381,0.0359,0.226,0.0113,7.4,6,17,6,100,1.0,2.7,0.7,1.0,0.0367,1.6,0.9,1.9,1.0,1.6,1.9,1.9,3.0,0.9,2.9,23.0,0,0,0
25.5,25.4,25.6,27.9,24.4,31.4,22.7,19.4,26.0,0.00713,0.015,0.0329,0.00979,0.00736,1.36,0.014,0.00734,0.0382,0.0358,0.23,0.0112,7.38,6,16,6,100,0.4,2.8,1.1,0.9,0.0363,1.4,1.3,1.6,1.6,1.3,1.4,2.2,2.2,0.8,1.9,20.9,0,0,0
25.7,24.4,27.0,27.0,29.6,24.4,24.4,20.8,28.0,0.00707,0.0158,0.0329,0.0101,0.00795,1.42,0.014,0.00738,0.0381,0.0359,0.225,0.0118,7.48,6,17,6,100,0.8,3.2,2.0,1.5,0.0363,1.1,1.4,0.9,2.2,1.1,1.6,1.9,3.2,1.0,1.8,23.7,0,0,0
24.8,27.2,22.4,28.0,25.4,30.6,23.1,20.0,26.2,0.00707,0.0136,0.0331,0.00974,0.00802,1.46,0.014,0.00738,0.0371,0.0361,0.226,0.0102,7.5,6,18,6,100,0.7,2.4,1.9,1.3,0.0364,1.0,1.7,1.2,2.2,1.0,1.4,0.8,3.3,1.3,2.3,22.5,0,0,0
24.2,22.1,26.3,25.8,25.4,26.2,22.3,20.8,23.8,0.00746,0.0136,0.0333,0.0102,0.00765,1.49,0.0132,0.00738,0.0379,0.0359,0.225,0.0106,7.45,6,17,6,100,1.0,2.3,1.5,1.2,0.036,1.4,1.8,1.0,1.5,0.9,1.4,0.4,2.3,1.0,2.1,19.8,0,0,0
25.7,27.5,23.9,28.8,25.8,31.8,24.6,25.4,23.8,0.00754,0.0146,0.0332,0.00962,0.00755,1.55,0.0131,0.00688,0.0379,0.0361,0.226,0.0105,7.53,6,18,6,100,1.5,3.1,1.8,0.9,0.0359,1.9,1.2,0.8,0.8,1.4,1.9,1.0,2.8,0.9,2.0,22.0,0,0,0
24.8,28.8,20.8,26.0,27.8,24.2,24.1,24.2,24.0,0.00692,0.0137,0.0331,0.00973,0.00811,1.57,0.0131,0.00688,0.038,0.0359,0.227,0.0109,7.54,6,21,6,100,1.1,2.4,1.8,1.2,0.0346,1.7,1.4,1.6,0.8,1.5,1.3,1.7,3.6,1.2,1.9,23.2,0,0,0
23.8,25.8,21.8,26.8,26.0,27.6,23.7,25.2,22.2,0.00765,0.0145,0.033,0.00984,0.00774,1.62,0.013,0.00742,0.0377,0.0358,0.226,0.0102,7.54,6,21,6,100,1.0,2.3,2.0,1.6,0.0358,1.6,1.7,1.8,0.7,1.2,0.6,1.9,2.7,0.7,1.9,21.7,0,0,0
25.6,25.4,25.8,27.2,26.6,27.8,22.3,21.2,23.4,0.00761,0.0136,0.0332,0.0102,0.00814,1.66,0.013,0.00837,0.0379,0.0359,0.227,0.0112,7.53,6,17,6,100,0.9,2.6,1.7,1.1,0.0359,1.1,1.4,1.6,0.9,1.3,1.3,1.7,2.3,0.4,2.3,20.6,0,0,0
25.3,29.6,21.0,27.3,31.6,23.0,25.4,25.0,25.8,0.00822,0.0157,0.0332,0.0102,0.0076,1.71,0.0137,0.00837,0.0375,0.0362,0.225,0.0113,7.55,6,19,6,100,1.6,2.9,1.3,1.5,0.0345,0.8,1.4,2.2,1.0,1.5,1.5,1.5,2.8,0.5,1.6,22.1,0,0,0
25.7,24.6,26.8,27.5,30.0,25.0,22.9,22.2,23.6,0.0069,0.0149,0.0333,0.00879,0.00776,1.82,0.0138,0.00789,0.0375,0.0364,0.225,0.0113,7.6,6,20,6,100,1.9,3.4,1.3,1.5,0.0341,1.2,0.9,1.9,1.1,1.5,1.4,1.7,2.8,0.5,1.6,22.7,0,0,0
25.9,26.0,25.8,26.2,25.0,27.4,25.8,25.8,25.8,0.00749,0.0159,0.0337,0.00998,0.00801,1.91,0.0138,0.00839,0.0375,0.0363,0.226,0.011,7.6,6,19,6,100,1.4,3.4,1.3,1.0,0.0352,1.5,0.7,1.1,1.1,1.4,1.1,1.5,2.7,0.6,2.5,21.3,0,0,0
23.7,23.6,23.8,28.7,30.6,26.8,23.6,23.0,24.2,0.00759,0.0104,0.0345,0.00825,0.00766,14.1,0.00995,0.00711,0.0402,0.0391,0.233,0.0112,8.42,6,8,6,25,0.0,0.0,14.9,0.0,0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
22.8,24.8,20.8,24.9,23.4,26.4,22.8,24.2,21.4,0.00816,0.0113,0.0347,0.0077,0.00739,13.3,0.0107,0.0071,0.0404,0.0389,0.235,0.0119,8.74,6,21,6,25,4.67,1.0,14.9,0.5,0.0403,0.5,0.5,0.667,0.167,0.5,0.667,0.5,0.833,0.333,0.667,11.5,0,0,0
23.0,21.8,24.2,28.0,30.8,25.2,23.3,23.6,23.0,0.00816,0.0103,0.0345,0.00836,0.00748,12.3,0.00972,0.0071,0.0403,0.0389,0.235,0.0116,8.71,6,22,6,25,0.2,0.5,0.2,0.5,0.0401,0.2,0.1,0.4,0.2,0.1,0.6,0.3,0.6,0.0,0.4,4.3,0,0,0
23.0,22.4,23.6,25.0,22.8,27.2,23.7,22.4,25.0,0.00803,0.0103,0.0345,0.00691,0.00738,11.4,0.0105,0.0066,0.0401,0.0388,0.233,0.0119,8.59,6,21,6,25,0.1,1.0,0.4,0.6,0.0401,0.3,0.3,0.3,0.2,0.3,0.7,0.4,0.7,0.0,0.4,5.7,0,0,0
24.1,25.9,22.4,28.2,24.0,32.4,23.1,19.4,26.8,0.00738,0.00944,0.0342,0.00754,0.007,10.6,0.00954,0.00709,0.0411,0.0387,0.235,0.0111,8.17,6,17,6,25,0.0,1.2,0.2,0.5,0.0388,0.1,0.3,0.1,0.3,0.6,0.2,0.5,0.6,0.1,0.8,5.5,0,0,0
24.4,25.4,23.4,26.2,27.0,25.4,23.5,23.4,23.6,0.00785,0.0111,0.0339,0.0079,0.00689,9.83,0.0122,0.00759,0.0401,0.0384,0.233,0.0119,7.94,6,11,6,25,0.2,0.5,0.4,0.4,0.0398,0.4,0.2,0.1,0.5,0.6,0.1,0.5,1.0,0.4,0.8,6.1,0,0,0
22.7,20.2,25.2,27.8,26.2,29.4,23.3,23.4,23.2,0.00769,0.0102,0.0339,0.00805,0.007,9.04,0.0114,0.00698,0.0389,0.0382,0.235,0.0114,7.89,6,18,6,25,0.3,0.5,0.4,0.3,0.0398,0.7,0.1,0.1,0.5,0.4,0.3,0.3,0.9,0.3,0.3,5.4,0,0,0
23.4,17.2,29.6,25.0,21.0,29.0,23.2,24.4,22.0,0.00772,0.0113,0.0337,0.00815,0.00724,8.08,0.0121,0.00787,0.0399,0.0379,0.231,0.0119,7.95,6,19,6,25,0.3,0.7,0.5,0.2,0.0386,0.6,0.5,0.1,0.3,0.5,0.4,0.3,1.1,0.4,0.3,6.2,0,0,0
22.6,26.0,19.2,28.0,29.6,26.4,23.7,22.2,25.2,0.00754,0.0123,0.0336,0.008,0.00721,7.1,0.0121,0.00787,0.0407,0.0378,0.229,0.0114,7.87,6,19,6,25,0.5,0.4,0.5,0.4,0.0395,0.0,0.5,0.0,0.4,0.6,0.1,0.4,0.8,0.3,0.4,5.3,0,0,0
24.0,20.6,27.4,26.3,28.4,24.2,24.9,21.2,28.6,0.00759,0.0114,0.0333,0.00771,0.00734,6.54,0.0121,0.00841,0.0395,0.0374,0.231,0.0104,7.86,6,17,6,25,0.5,0.4,0.5,0.5,0.0394,0.3,0.2,0.5,0.3,0.2,0.3,0.5,0.7,0.2,0.3,5.4,0,0,0
22.9,19.6,26.2,26.0,23.6,28.4,21.5,23.4,19.6,0.00759,0.01,0.0332,0.0079,0.00704,5.45,0.0111,0.00785,0.0394,0.0374,0.23,0.0107,7.92,6,20,6,25,0.3,0.3,0.6,0.4,0.0384,0.4,0.5,0.6,0.1,0.5,0.4,0.5,1.0,0.4,0.2,6.2,0,0,0
23.9,22.0,25.8,27.3,23.8,30.8,23.4,19.8,27.0,0.00709,0.0109,0.0331,0.0079,0.00735,4.66,0.0111,0.0084,0.0393,0.0375,0.229,0.0107,7.95,6,19,6,25,0.4,0.1,0.6,0.5,0.0397,0.3,0.5,0.3,0.0,0.5,0.5,0.4,0.6,0.3,0.2,5.2,0,0,0
24.8,21.8,27.8,26.4,29.8,23.0,22.1,21.8,22.4,0.00813,0.0101,0.033,0.00796,0.00706,3.93,0.0116,0.00692,0.0392,0.0372,0.229,0.0104,7.91,6,15,7,25,0.3,0.4,0.4,0.6,0.0393,0.1,0.4,0.4,0.3,0.2,0.5,0.4,0.4,0.2,0.4,5.0,0,0,0
22.9,28.4,17.4,29.0,34.2,23.8,24.8,23.4,26.2,0.0082,0.011,0.0328,0.00774,0.00714,2.96,0.0107,0.00747,0.0403,0.0371,0.23,0.0111,7.89,6,18,6,25,0.2,0.8,0.3,0.4,0.0383,0.0,0.6,0.4,0.4,0.3,0.2,0.3,0.5,0.3,0.5,5.2,0,0,0
23.4,20.8,26.0,26.9,27.8,26.0,21.2,21.0,21.4,0.0069,0.0102,0.0324,0.00806,0.00695,2.22,0.0107,0.00696,0.0394,0.0367,0.228,0.0103,7.8,6,18,6,25,0.2,0.8,0.3,0.2,0.0394,0.0,0.4,0.2,0.3,0.2,0.2,0.7,0.4,0.2,0.4,4.5,0,0,0
24.3,23.4,25.2,27.1,28.0,26.2,25.8,29.4,22.2,0.0075,0.0109,0.0322,0.00806,0.00667,1.44,0.0114,0.00746,0.0394,0.0362,0.226,0.0107,7.83,6,16,6,25,0.4,0.6,0.4,0.3,0.0393,0.3,0.4,0.3,0.3,0.3,0.1,0.6,0.5,0.2,0.5,5.2,0,0,0
23.9,24.8,23.0,27.5,28.0,27.0,21.4,20.6,22.2,0.00687,0.00996,0.032,0.00797,0.00684,0.519,0.0105,0.00725,0.0393,0.0364,0.228,0.0104,7.9,6,21,6,25,0.3,0.4,0.4,0.5,0.0393,0.5,0.6,0.3,0.2,0.4,0.5,0.4,1.1,0.5,0.5,6.6,0,0,0
24.0,22.8,25.2,25.0,21.6,28.4,25.0,21.4,28.6,0.00753,0.00996,0.0322,0.00788,0.00708,0.554,0.0113,0.00725,0.0393,0.0362,0.227,0.0108,7.95,6,22,6,25,0.2,0.4,0.3,0.5,0.0393,0.5,0.3,0.5,0.0,0.5,0.7,0.5,1.1,0.3,0.7,6.5,0,0,0
24.3,19.6,29.0,28.4,29.2,27.6,21.9,20.2,23.6,0.00688,0.00982,0.0323,0.00768,0.00694,0.579,0.0106,0.00674,0.0394,0.0361,0.227,0.0117,7.97,6,20,6,25,0.5,0.6,0.1,0.4,0.0392,0.6,0.2,0.5,0.1,0.6,0.4,0.5,0.9,0.1,0.8,6.3,0,0,0
23.5,26.6,20.4,26.9,29.6,24.2,24.4,22.2,26.6,0.00737,0.0117,0.0323,0.00737,0.00731,0.608,0.0106,0.00623,0.0405,0.0359,0.228,0.0112,7.95,6,17,6,25,0.4,0.8,0.2,0.2,0.0349,0.7,0.3,0.3,0.3,0.3,0.3,0.5,0.9,0.2,0.3,5.7,0,0,0
26.6,29.0,24.2,27.0,24.2,29.8,21.2,19.0,23.4,0.00706,0.0116,0.0323,0.00773,0.00711,0.487,0.0105,0.0105,0.0393,0.0365,0.227,0.0106,8.04,6,8,6,50,0.0,0.0,0.0,0.0,0.0533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
23.4,27.4,19.4,26.0,29.2,22.8,24.8,22.6,27.0,0.00753,0.0125,0.0324,0.00719,0.00737,0.608,0.0112,0.0106,0.0384,0.0363,0.227,0.0111,7.65,6,12,6,50,10.8,1.4,1.4,1.6,0.0547,1.0,1.2,1.0,1.4,0.8,0.4,1.0,2.4,1.4,1.4,27.2,0,0,0
23.8,28.0,19.6,28.2,29.8,26.6,24.1,26.4,21.8,0.00707,0.0108,0.0327,0.00681,0.00746,0.634,0.0086,0.0101,0.0394,0.0362,0.226,0.0102,7.62,6,16,6,50,5.7,1.4,1.1,1.1,0.0535,0.6,0.9,0.7,1.3,0.6,0.6,1.0,2.0,1.0,1.1,19.1,0,0,0
24.2,23.8,24.6,25.4,27.6,23.2,24.5,23.6,25.4,0.00707,0.0116,0.0325,0.00727,0.00693,0.645,0.00939,0.0106,0.0405,0.0363,0.225,0.0108,7.54,6,18,6,50,0.7,1.7,0.7,0.7,0.0548,0.2,0.4,0.5,0.9,0.3,0.9,0.9,1.3,0.5,0.6,10.3,0,0,0
25.1,28.2,22.0,29.1,26.2,32.0,23.1,23.8,22.4,0.00704,0.0105,0.0325,0.00765,0.00717,0.673,0.00863,0.00965,0.0394,0.0364,0.226,0.0108,7.58,6,17,6,50,0.5,1.7,0.7,0.9,0.0547,0.7,0.4,0.3,1.0,0.6,0.7,0.7,1.1,0.5,0.8,10.6,0,0,0
23.7,22.6,24.8,26.6,24.4,28.8,24.4,21.2,27.6,0.0113,0.00952,0.0323,0.00738,0.00741,0.684,0.00788,0.00965,0.0384,0.0363,0.228,0.0108,7.55,6,17,6,50,0.3,1.6,0.8,1.0,0.0537,0.9,0.5,0.1,1.0,0.7,0.6,0.7,1.1,0.5,1.0,10.8,0,0,0
22.8,18.3,27.3,26.8,24.0,29.6,21.6,19.0,24.2,0.0112,0.0103,0.0322,0.00757,0.0072,0.702,0.00941,0.00961,0.0404,0.0363,0.226,0.0107,7.51,6,22,5,50,0.6,2.1,0.5,0.8,0.0551,1.0,0.5,0.3,0.5,0.4,0.9,0.4,0.9,0.5,1.0,10.4,0,0,0
24.3,20.1,28.5,26.8,30.8,22.8,23.9,20.8,27.0,0.0118,0.0117,0.0322,0.00735,0.00749,0.721,0.00941,0.00961,0.0394,0.0364,0.227,0.0116,7.46,6,20,6,50,0.4,2.2,0.3,0.5,0.0549,0.8,0.9,0.6,0.5,0.4,0.8,0.5,1.1,0.4,1.3,10.7,0,0,0
22.3,22.6,22.0,27.6,26.6,28.6,22.3,17.2,27.4,0.0118,0.0108,0.0322,0.00785,0.00718,0.783,0.00941,0.00906,0.0393,0.0361,0.226,0.0111,7.38,6,16,6,50,0.1,1.4,0.3,0.4,0.0539,0.4,1.0,1.0,0.7,0.8,0.5,1.0,1.5,0.2,1.3,10.6,0,0,0
24.9,21.8,28.0,25.2,22.0,28.4,23.8,24.0,23.6,0.0106,0.0116,0.0326,0.00737,0.00709,0.81,0.00889,0.00961,0.0394,0.0364,0.228,0.0116,7.37,6,16,5,50,0.4,1.9,0.4,0.3,0.0549,0.7,1.0,0.7,0.7,0.9,0.4,1.0,1.3,0.2,0.9,10.8,0,0,0
24.5,25.8,23.2,29.4,28.8,30.0,23.3,20.6,26.0,0.0105,0.0107,0.0325,0.00726,0.00731,0.828,0.0113,0.00906,0.0383,0.0364,0.227,0.0111,7.45,6,20,6,50,0.4,1.8,0.6,0.5,0.0546,0.5,1.1,0.5,0.6,0.4,0.8,0.9,1.4,0.2,1.0,10.7,0,0,0
23.9,27.7,20.1,24.8,23.4,26.2,23.5,25.0,22.0,0.0111,0.0115,0.0325,0.00733,0.00754,0.86,0.0113,0.00956,0.0391,0.0366,0.227,0.0116,7.43,6,20,6,50,0.4,1.5,0.8,0.7,0.0536,0.3,0.7,0.7,0.8,0.4,0.6,0.8,1.6,0.3,1.4,11.0,0,0,0
24.0,21.7,26.3,28.1,29.2,27.0,22.0,21.0,23.0,0.0105,0.0107,0.0324,0.00761,0.00754,0.874,0.0113,0.00956,0.0393,0.0366,0.228,0.011,7.38,6,17,6,50,0.5,1.8,0.9,0.7,0.0548,0.4,0.4,0.6,0.7,0.6,0.6,0.6,1.1,0.4,1.3,10.6,0,0,0
25.2,23.8,26.6,28.4,23.8,33.0,24.2,26.0,22.4,0.0112,0.0116,0.0325,0.00741,0.00696,0.896,0.0113,0.00913,0.0393,0.0363,0.224,0.0116,7.32,6,13,5,50,0.4,1.2,0.9,1.1,0.0549,0.6,0.5,0.6,0.4,0.7,1.1,0.4,1.3,0.8,0.8,10.8,0,0,0
24.2,25.6,22.8,27.5,30.2,24.8,23.1,20.2,26.0,0.011,0.0116,0.0322,0.00741,0.00737,0.908,0.0105,0.00913,0.0391,0.0366,0.228,0.0119,7.35,6,16,6,50,0.3,1.7,0.8,1.2,0.0537,0.8,0.6,0.5,0.7,0.6,0.7,0.5,1.6,0.7,0.8,11.5,0,0,0
24.9,27.6,22.2,26.2,29.2,23.2,24.2,26.6,21.8,0.0111,0.0108,0.0321,0.00765,0.00748,0.948,0.0113,0.00967,0.039,0.0368,0.225,0.0107,7.36,6,17,6,50,0.3,1.8,0.7,0.8,0.0536,0.7,0.8,0.3,0.9,0.6,0.7,1.2,1.9,1.0,0.7,12.4,0,0,0
23.7,20.2,27.2,27.3,29.2,25.4,22.1,25.0,19.2,0.0106,0.0089,0.0323,0.00801,0.0071,0.977,0.0113,0.00967,0.0377,0.0371,0.229,0.0104,7.33,6,17,6,50,0.4,1.5,1.0,0.6,0.0546,1.0,1.3,0.2,0.5,0.8,1.1,1.1,2.1,1.2,0.3,13.1,0,0,0
24.6,20.6,28.6,26.3,29.8,22.8,24.3,26.0,22.6,0.0108,0.0106,0.0323,0.00765,0.00754,1.01,0.0106,0.00978,0.0397,0.0371,0.227,0.0108,7.37,6,18,6,50,0.4,1.5,1.2,0.5,0.0344,1.1,1.3,0.6,0.4,0.8,1.0,0.7,2.1,0.9,0.2,12.7,0,0,0
24.8,26.0,23.6,29.2,28.4,30.0,22.8,26.2,19.4,0.0106,0.00973,0.0322,0.00803,0.00772,1.07,0.0106,0.00978,0.0388,0.0369,0.228,0.0112,7.39,6,20,6,50,0.5,0.9,0.9,0.7,0.0342,1.0,0.7,0.7,0.6,0.8,0.9,0.7,1.8,0.7,0.7,11.6,0,0,0
25.4,29.8,21.0,26.1,23.8,28.4,24.1,21.6,26.6,0.0111,0.0107,0.0323,0.00749,0.00681,1.12,0.0106,0.0104,0.0387,0.0369,0.228,0.0112,7.44,6,20,6,50,0.5,1.1,0.6,0.8,0.0357,1.0,0.4,0.7,0.4,1.1,0.8,0.6,1.3,0.3,1.1,10.7,0,0,0
29.0,32.8,25.2,27.2,23.4,31.0,24.2,23.2,25.2,0.0119,0.0113,0.0327,0.00609,0.00816,1.1,0.0107,0.00639,0.0389,0.0376,0.227,0.0111,5.98,5,16,5,100,27.3,5.25,1.25,2.25,0.0365,2.0,1.25,1.75,2.0,2.5,3.0,3.25,5.5,2.25,3.5,63.0,0,0,0
25.2,28.8,21.6,30.8,34.6,27.0,24.4,22.0,26.8,0.00761,0.0113,0.0327,0.00599,0.00806,1.16,0.0123,0.00639,0.0386,0.0375,0.228,0.0112,6.61,5,19,6,100,12.4,4.44,1.0,1.44,0.0366,1.89,1.33,1.11,1.22,2.22,1.89,2.0,4.0,1.78,2.11,38.9,0,0,0
25.6,29.8,21.4,27.5,27.6,27.4,24.7,21.8,27.6,0.0078,0.0117,0.0328,0.00722,0.00834,1.23,0.0108,0.0066,0.038,0.0375,0.227,0.0113,6.81,5,18,6,100,0.8,3.6,0.7,1.6,0.0354,1.4,1.3,1.5,1.6,1.4,0.9,1.6,3.4,1.8,1.4,23.0,0,0,0
